product_id,product_url,product_name,review_num
5159794,https://www.kurly.com/goods/5159794,[서울콩비지] 김치 콩비지찌개,3135
5055824,https://www.kurly.com/goods/5055824,[뚝심] 진한 소고기국밥,3189
5068908,https://www.kurly.com/goods/5068908,[신선설농탕] 고기 사골곰탕,3192
5116406,https://www.kurly.com/goods/5116406,[피코크] 우리집 순두부찌개,3235
5116407,https://www.kurly.com/goods/5116407,[피코크] 정갈한 소고기 미역국,3251
1000134525,https://www.kurly.com/goods/1000134525,[자연에찬] 황태해장국 700g,3305
5027026,https://www.kurly.com/goods/5027026,[진가네반찬] 우삼겹 강된장,3319
5030967,https://www.kurly.com/goods/5030967,[올쿡] 김치콩나물국,3350
5082997,https://www.kurly.com/goods/5082997,[집국백서:가마솥 수제국] 시래기된장국,3361
5030966,https://www.kurly.com/goods/5030966,[올쿡] 시금치된장국,3394
5103519,https://www.kurly.com/goods/5103519,[이모가있는집] 송탄식 부대찌개,3596
5029746,https://www.kurly.com/goods/5029746,[고삼농협] 착한들 한우 진한사골곰탕,3597
5049761,https://www.kurly.com/goods/5049761,[바비엔] 알탕,3632
5070193,https://www.kurly.com/goods/5070193,[LOTS OF LOVE] 한끼든든 편안한 소고기뭇국밥 (리뉴얼),3739
5105613,https://www.kurly.com/goods/5105613,[양수면옥] 한우 청국장찌개,3752
1000165798,https://www.kurly.com/goods/1000165798,[비비고테이블] 본갈비탕 (냉동),3911
5052664,https://www.kurly.com/goods/5052664,[더오담] 소 내장탕,3919
5112153,https://www.kurly.com/goods/5112153,[욱이네] 보리새우아욱국,3948
5144534,https://www.kurly.com/goods/5144534,[예찬원] 미소 된장국 5개입 (블럭국),4028
5112149,https://www.kurly.com/goods/5112149,[욱이네] 뼈없는 감자탕,4147
5152913,https://www.kurly.com/goods/5152913,[자연에찬] 근대 된장국 700g,4222
5152914,https://www.kurly.com/goods/5152914,[자연에찬] 시래기 된장국 700g,4370
1000023234,https://www.kurly.com/goods/1000023234,[양수면옥] 한우 소고기 미역국,4485
5116403,https://www.kurly.com/goods/5116403,[피코크] 차돌 짬뽕탕,4571
5064024,https://www.kurly.com/goods/5064024,[엄마밥상] 키즈 곰국 (5개입),4571
5095131,https://www.kurly.com/goods/5095131,[프레시지] 고래사 어묵탕,4627
1000134482,https://www.kurly.com/goods/1000134482,[자연에찬]건새우 아욱국 700g,4630
5037563,https://www.kurly.com/goods/5037563,[피코크] 소고기 들깨 미역국,4630
5070031,https://www.kurly.com/goods/5070031,[킨더가든] 우리아이 된장찌개,4676
5063932,https://www.kurly.com/goods/5063932,[사미헌] 고기듬뿍 아롱사태 곰탕,4681
5058975,https://www.kurly.com/goods/5058975,[뚝심] 진한 소고기 곱창전골,4687
1000085958,https://www.kurly.com/goods/1000085958,[청담미역] 가자미 미역국,4707
5152911,https://www.kurly.com/goods/5152911,[자연에찬] 소고기 미역국 700g,4811
5060056,https://www.kurly.com/goods/5060056,[KART] 들기름향 솔솔 고흥 미역국,4847
5132102,https://www.kurly.com/goods/5132102,[고래사] 프리미엄 어묵탕 360g 2종 (택1),4993
5062287,https://www.kurly.com/goods/5062287,[안원당] 특설렁탕,5018
5030630,https://www.kurly.com/goods/5030630,[소중한식사] 소고기 버섯 전골,5068
5095179,https://www.kurly.com/goods/5095179,[풀무원] 정통 순두부찌개 KIT,5411
5116408,https://www.kurly.com/goods/5116408,[피코크] 정갈한 소고기 무국,5740
5066066,https://www.kurly.com/goods/5066066,[황생가] 고기왕만두,5763
5037566,https://www.kurly.com/goods/5037566,[피코크] 차돌박이 된장찌개,5862
5062288,https://www.kurly.com/goods/5062288,[안원당] 도가니탕,6308
5048735,https://www.kurly.com/goods/5048735,[소중한식사] 구수한 근대된장국,6345
5066505,https://www.kurly.com/goods/5066505,[하루한킷] 소고기 된장찌개,6379
5034022,https://www.kurly.com/goods/5034022,[진가네반찬] 참치김치찌개,6414
5049685,https://www.kurly.com/goods/5049685,[미자언니네] 얼큰 순대국 (2인분),6530
5068968,https://www.kurly.com/goods/5068968,[워커힐] 곰탕,6661
5114853,https://www.kurly.com/goods/5114853,[남다른 감자탕] 순살 감자탕,6881
5070616,https://www.kurly.com/goods/5070616,[진실된손맛] 더진한 부대찌개 (리뉴얼),6907
